cluster	tablet	objectId	signs
24	149500	P004880	1(N01) 1(N04) 1(N14) 1(N57) 1(N58) 2(N01) 2(N57) 3(N01) 3(N57) 4(N01) 5(N01) 8(N01) A AB2 AB~a AB~b AL AMA~a AN ARARMA2~b BA BAD~a BAN~a BIR3~a BU~a DU E2~a EN~a ERIM~a EZEN~b GA~a GI6 GIBIL GISZ3~b GUL HI IB~a IR~a KAB KALAM~a KASKAL KASZ~c KI KISAL~b1 KU6~a MASZ ME~a MUSZ3~a MUSZEN NA2~a NAM2 NA~a NINDA2 NUNUZ~c NUN~a PAP~a SAL SANGA~a SAR~a SI SIG SIG2~b SIG7 SUG5 SZA SZA3~a2 SZENNUR~b SZEN~b SZESZ~a SZE~a SZU SZU2 SZUBUR TAK4~a TAR TAR~a TE TI TUG2~a@g U2~b U4 UD5~a UDU~a UKKIN~a UNUG~a URI3~a ZATU651 ZATU651@g ZATU679 ZATU749~a ZATU753 ZI~a
24	151724	P003655	1(N01) 1(N04) 1(N08) 1(N34) 1(N57) 1(N57)@t 2(N01) 3(N01) 3(N14) 3(N57) 4(N01) 6(N01) 9(N01) A AB~a AB~b AL AMA~a AN BA BAD3~b2 DA~a DI DU DUG~a DUG~b E2~a EN~a ERIM~a EZEN~b GA2~a2 GAL~a GAN~c GARA2~a GA~a GI GIBIL GISZ GU GU4 GU7 HAL HI IB~a KI KISAL~b1 LA2 MAR~a MEN~a ME~a MUSZ3~a NA2~a NAGAR~b NAMESZDA NE~a NIN NI~a NUNUZ~a1 NUN~a PAD~a PAP~a PIRIG~b1 SAL SANGA~a SILA3~a SUG5 SUKKAL SU~a SZA SZE~a SZIM~a SZITA~a1 SZU TAK4~a U2~a U4 URI3~a ZATU647 ZATU651 ZATU686~a ZATU751~a ZATU753
24	152950	P003808	1(N01) 1(N04) 1(N14) 1(N34) 1(N57) 2(N01) 3(N01) 3(N57) 4(N01) 5(N14) 6(N01) 8(N01) AB2 AB~a AB~a@g AB~b ADAB AL ALAN~b AMA~a AN ARARMA2~a BA BAD BAR BU~a DILMUN DIM~a DU DUG~a DUG~c E2~a EN~a EZEN~b GA2~a1 GAL~a GAN~c GARA2~a GA~a GESZTU~a GESZTU~b GI GIBIL GU GUL HI IB~a KAB KAR2~a KASZ~b KA~a KI KU3~a KU6~a KUR~a LA2 MEN~a MIR~b MUD MUSZ3~a MUSZEN NA2~a NAMESZDA NA~a NUNUZ~c NUN~a PAD~a PAP~a PA~a SAG SAL SANGA~a SI SIG2~b SIG7 SILA3~a SUG5 SUKKAL SZA SZAKIR~c SZE3 SZEN~a SZE~a SZITA~a1 SZU SZUBUR SZUR2~a TAK4~a TAR TUR U4 UB UDU~a UMUN2 UNUG~a URI5 UTUL~a ZATU651 ZATU651@g ZATU659 ZATU686~a ZATU686~b ZATU687 ZATU752 ZATU753 ZI~a
25	149550	P004931	2(N01) 2(N14) 3(N01) 3(N14) 3(N34) 3(N57) 4(N01) 4(N14) 5(N01) 7(N01) 8(N01) PAP~a
25	151580	P004314	1(N14) 1(N34) 1(N57) 2(N14) 2(N57) 3(N01) 3(N14) 3(N57) 4(N01) 4(N14) 5(N01) 8(N01) DU EN~a EZEN~b GIR3~c GIR~c HI NI~a PAP~a PA~a
25	152505	P005186	2(N01) 2(N39~a) 3(N01) 3(N14) 4(N14) 5(N01) 8(N01) BA DU EN~a ME~a PAP~a SZE~a U4
26	149866	P000455	1(N01) 1(N34) 3(N14) A AB~a ANSZE~b BU~a DIN DUB~b E2~b ERIM~a GAL~a GESZTIN~a GESZTU~a GI GI6 GISZ GISZIMMAR~a2 GUL HASZHUR HI IN~b KIN2~c KISZIK~a LI LUM MA MES NAGA~a NAMESZDA NU11 NUN~a RU SI SZA SZE~a SZU U2~b U4 ZATU633~b ZATU648
26	149867	P000431	1(N01) 1(N34) 3(N57) 8(N01) A AD~a AL ALIM ANSZE~b APIN~b BA BAD BANSZUR~b1 BU~a DIN DUB~b DUR2 E2~a ERIM~a GAL~a GESZTIN~a GESZTU~a GI GI6 GISZ GISZ@t GISZIMMAR~a2 GUL HASZHUR HI IN~b KAK~a KI KIN2~c KISZIK~a KU6~a KUR@g~a LAM~a LI LISZ LUM MA MASZ MES MUSZEN NAGA~a NAM2 NU11 NUN~a PU2 RU SI SIG SU~a SZA SZE3 SZE~a SZU TAG~b U2~b U4 UR4~b URUDU~a ZATU633~a
26	149890	P000614	1(N01) 1(N34) 3(N01) 5(N57) A AB~a AL BU~a DIN DUB~b EN~a ERIM~a GAL~a GI GI6 GISZ GUM~b HASZHUR KIN2~c KISZIK~a KUR@g~a KUR~a MA MES NUN~a SANGA~a SUHUR SZA SZE3 SZE~a SZU U2~b U4 URUDU@g~c
27	150657	P006268	1(N01) 1(N14) 1(N34) 1(N57) 1(N58) 2(N01) 2(N14) 2(N57) 3(N01) 3(N14) 3(N57) 4(N01) 4(N14) 5(N01) 5(N57) 6(N01) 6(N57) 7(N01) 9(N01) A AB~a AD~a AL AMAR AN BAD~a BAHAR2~a BARA3 BU~a DAR~a DAR~b DA~a DIM~a DU DU6~a DUR2 E2~a EN~a EZEN~b EZINU~a GA2~a1 GAL~a GESZTU~b GI GIR3@g~c GIR3~c GIR~a GISZ GU GU4 GUL HAL HI IN~b KASZ~c KI KID~e KUR~a MAH~b MASZ ME~a MUN~a1 MUSZ3~a MUSZEN NAM2 NA~a NE~a NIN NI~a NU NU11@t NUNUZ~c NUN~a PAP~a PA~a SAG SAL SI SIG7 SUKUD@g~d SU~a SZA3~a1 SZE~a SZITA@g~a SZU SZU2 SZU2~a SZUBUR SZUR2~b TAK4~a TAR TE TI TUN3~a TUR TUR3~a U2~b U4 U8 UDU~a UR~a ZATU659 ZATU773~a ZI~a
27	152065	P005573	1(N01) 1(N14) 1(N34) 1(N57) 2(N01) 2(N14) 2(N57) 3(N01) 3(N14) 3(N57) 4(N01) 6(N01) 7(N01) 8(N01) 9(N01) A AL AMA~a AN BARA2~a BARA3 BU~a DARA3~c DA~a DIM~a DIN DU DU6~a E2~a EN~a ERIM~a ESZDA EZINU~a GA2~a1 GI GI6 GIR3@g~b GIR3~c GISZ GU GUL HI KAL~b2 KAR2 KASZ~c KI KISZIK~a KITI KU6~a LA2 LAL2~a LAM~b MA ME~a MUD MUN~a1 MUSZEN NA~a NIMGIR NIM~b1 NIM~b2 NI~a NUNUZ~a0 PAP~a PIRIG~b1 RAD~a SAL SI SUM~b SU~a SZU SZU2 SZU2~a SZUBUR TAK4~a TA~c TE TUR TUR3~a TU~a U2~b U4 U8 UB UDU~a URI3~a UR~a ZATU735~a ZATU773~a ZATU819
27	152087	P006048	1(N01) 1(N02) 1(N04) 1(N14) 1(N57) 2(N01) 2(N14) 2(N57) 3(N01) 3(N14) 3(N57) 5(N01) 5(N02) 6(N01) 6(N02) 7(N01) 9(N01) A AB~a AN APIN~b BA BAN~b BU3 BU~a DU DU7 DUR2 E2~a EN~a GA2~a1 GI GI4~a GISZ GISZ3~b GU KALAM~a KASKAL KASZ~c KU3~a KU6~a MAH~a ME~a MU MUN~a1 MUSZEN NA~a NIMGIR NU NUNUZ~c NUN~a PAP~a PA~a RAD~a RU SAG SI SIG SILA3~a SZA3~a1 SZAGAN SZU SZU2 SZU2~a SZUBUR TAK4~a TE TUG2~a TUR U2~b U8 UR~a ZATU659 ZATU686~b ZATU697~c ZATU773~a
28	150736	P328735	1(N01) 1(N24) 1(N39~a) 1(N45) 2(N14) 2(N39~a) 2(N57) 3(N01) 3(N14) 3(N39~a) 4(N01) GAR SZE~a UR5~a
28	152335	P006299	1(N01) 1(N24) 2(N01) 2(N14) 2(N39~a) 3(N14) BA E2~b SZE~a SZU TAR~a UR5~a
28	152381	P274476	1(N01) 1(N14) 1(N24) 1(N39~a) 1(N45) 2(N14) 3(N01) 3(N39~a) 4(N01) 5(N14) EN~a EZEM~a GU7 HI@g N PAP~a SI SZE~a SZU ZI~a
29	150800	P006376	1(N01) 1(N04) 1(N19) 1(N22) 2(N01) 3(N01) 5(N57) 6(N01) A AL AN BA BAR DAR~b DU DUB~a EN~a GA2~a1 GAL~a GISZ3~a GUG2 KASZ~a KISAL~b1 KU3~a ME~a NU11 NUMUN PAP~a SANGA~a SI SIG2~a SZA3~a1 SZE~a SZU TUR3~a UR2
29	150804	P325192	1(N01) 1(N14) 1(N22) 2(N01) 5(N57) A AL AN BAR DAR~b DU DUB~a EN~a GA2~a1 GISZ3~a GUG2 HAL KASZ~a KU3~a ME~a NU11 PAP~a PA~a SANGA~a SZA3~a1 SZU TUR3~a UR2 ZATU776
29	150902	P411613	1(N01) 2(N01) 2(N57) 5(N57) A AL BA DU DUB~a EN~a GA2~a1 GISZ3~a HAL KU3~a ME~a MUSZEN PAP~a PA~a SANGA~a SZA3~a1 SZE~a SZU TUR3~a U4 UR2
30	150825	P325162	3(N57) 5(N47) BU~a DUG~a E2~a EN~a KI KISAL~b1 KU6~a LAGAB~b ME~a MUSZEN NAM2 NE~a PAP~a RU SANGA~a SI SZU TE U4
30	150829	P325351	1(N57) 2(N01) 2(N14) 3(N01) 3(N57) 6(N01) BA BU~a DU E2~a EN~a KISAL~b1 KU6~a ME~a MUSZEN PAP~a RU SI SZURUPPAK~b TE
30	151115	P006402	3(N57) ASAR AZ BA BU~a DAR~b DU DUG~a E2~a EN~a KU6~a LA2 MUSZEN NAM2 NE~a PAP~a RAD~a RU SAL SIG7 SUG5 TE
31	151095	P387541	1(N57) 1(N57@t) 2(N01) BU3 E2~a
31	151097	P387571	1(N57@t) 2(N01) BU~a E2~a KI KISZIK
31	151098	P387540	1(N57@t) 2(N01) E2~a GAR MUSZEN TUR
32	151117	P006408	1(N01) 2(N01) 3(N01) 4(N57) A AL AN BA RU SAG@n
32	152234	P006202	1(N01) 1(N57) 2(N01) 3(N01) 9(N01) AN BA DA~a MAR~a RU
32	154626	P004255	1(N57) 2(N01) 9(N01) RU ZATU697~a
33	151137	P006367	1(N01) 1(N14) 1(N22) 1(N34) 2(N01) 2(N14) 2(N22) 3(N01) 3(N08) 3(N14) 4(N01) 4(N08) 4(N14) 5(N01) 5(N08) 6(N01) 6(N08) 8(N01) 9(N08) 9(N14) AD~a AN AZ BU~a DAR~b DU GAN2 KI LUM MUD NUN~a PAP~a PIRIG~b1 SAL SZAB~a SZAB~b
33	152286	P006256	1(N01) 1(N14) 2(N01) 2(N14) 2(N45) 3(N01) 3(N14) 4(N01) 4(N14) AN BU~a DAR~b DU GAL~a GIBIL IB~a KI LUM MA MUD NUN~a PAP~a PIRIG~b1 SAL SZAB~a SZE~a U4
33	152287	P006257	1(N01) 1(N14) 1(N19) 2(N01) 2(N14) 2(N45) 3(N14) 8(N14) A AN BA BU~a DAR~b DA~a DU DUG~a EN~a EZEN~a GAL~a GAN2 GIBIL GU IB~a KI LUM MUD NAGAR~a NAGAR~b NUNUZ~a1 NUN~a PAP~a PIRIG~b1 SILA3~a SZAM2 SZE~a U4
34	151192	P006381	1(N01) 1(N08) 1(N14) 1(N24) 1(N26) 1(N28) 1(N28~c) 1(N29~a) 1(N30~a) 1(N30~c) 1(N39~a) 1(N42~a) 2(N01) 2(N08) 2(N29~a) 2(N39~a) 3(N01) 3(N39~a) 4(N01) 4(N39~a) AN DAM DUB~a E2~b GAL~a GAR GUG2 HI@g~a MAR@g~a ME~a MU NUNUZ~a1 SAG SAGSZU SAL SUG5 SZA SZE~a U4
34	151194	P006384	1(N01) 1(N05) 1(N14) 1(N25) 1(N26) 1(N29~a) 1(N30~a) 1(N30~c) 1(N42~a) 2(N01) 2(N08) 2(N42~a) 3(N42~a) 5(N01) 6(N57) AB~a AN DA~a DU8~c GAR GU7 GUG2 HI@g~a MU SAG SUG5 SZA SZA@g SZE~a U4 ZATU714 ZATU726~d
34	151195	P006391	1(N01) 1(N04) 1(N14) 1(N20) 1(N24) 1(N25) 1(N27) 1(N29~a) 1(N30~a) 1(N30~c) 1(N39~a) 1(N42~a) 2(N01) 2(N05) 2(N14) 2(N42~a) 3(N01) 3(N05) 3(N42~a) 4(N01) 5(N01) 5(N03) 5(N57) 6(N01) DU8~c DU8~c@g DUG~a GAR GU7 GUG2 HI@g~a KASZ~a KU6~a LAGAB~b SAG SZA@g SZE~a TUR U4 ZATU726~d
35	151476	P002809	1(N36) 2(N19) 2(N45) 3(N04) 4(N19) 6(N36) EN~a SZE~a
35	151481	P002782	1(N36) 1(N45) 2(N46) 4(N14) SZE~a
35	151482	P002727	1(N36) 1(N45) 2(N45) DU EN~a SZE~a
36	151560	P003768	1(N01) 1(N04) 2(N01) A AN BU~a E2~a GA2~a2 GU4 HI IR11 KISAL~b1 ME~a MU NAR NINDA2 NUN~a SZE3 SZE~a U4 UDUNITA~a UTUL~a
36	151736	P003685	1(N01) 1(N14) A AN E2~a HI ME~a NAR NINDA2 NUN~a SZE3 UDU~a URI3~a
36	152911	P003515	1(N34) 2(N34) 3(N14) A AN BA DU E2~a ERIN GIR3~c HI ME~a NAR NINDA2 NUN~a SZE3 UDU~a
37	151986	P004521	4(N08) 6(N34)
37	152048	P004824	6(N34)
37	154415	P003150	6(N34)
38	152397	P005078	1(N01) 1(N04) 1(N36) 2(N19) 2(N46) 5(N14) 7(N14) AN EN~a GAN2 GI ME~a PA~a SUG5 SZE~a SZU ZATU633~a
38	152419	P005100	1(N01) 1(N14) 1(N45) 2(N19) 2(N46) BA KAB NAM2 SAG SANGA~a SZAM2 SZE~a SZU
38	152422	P005103	1(N01) 1(N04) 1(N14) 1(N36) 1(N45) 2(N19) 2(N46) 3(N19) AN EN~a KA~a NAM2 NAM~d PAP~a SAG SZE~a SZU
39	152471	P005152	1(N14) 1(N34) 1(N60) 2(N01) 2(N03) 2(N14) 2(N34) 2(N52) 3(N14) 3(N20) 4(N01) 4(N14) 5(N01) 5(N18) 6(N01) 6(N20) 8(N01) 9(N14) DU DUR~b EN~a GAL~a GI KID~b ME~a NI~a PA~a RU SZU2 U4 UB UDU~a ZATU753
39	152472	P005153	1(N14) 1(N34) 1(N57) 1(N60) 2(N01) 2(N14) 2(N52) 3(N14) 3(N34) 5(N01) 6(N20) 8(N01) 9(N20) DUR~b GI KASZ~b SZU2 U4 UDU~a
39	152473	P005154	1(N14) 1(N47) 1(N57) 1(N60) 2(N01) 2(N03) 2(N14) 2(N52) 3(N05) 4(N01) 5(N18) 5(N20) 6(N01) GI KASZ~b KID~b ME~a NI~a RU U4 ZATU753
40	152733	P005423	1(N01) 2(N01) 3(N01) 3(N14) 4(N57) A AB2 BAR BUR~a GI KITI KU3~a KU~b1 MASZ MASZ2 ME~a NI~a PAP~a PA~a SAG SI SIG2~b SZA3~a1 SZEN~a SZU2 TUG2~a TUN3~a URI
40	152735	P005425	1(N01) 2(N01) A BUR~a GADA~a KITI KU~b1 ME~a NAGA~a PA~a SAG SIG2~b SZEN~a URI
40	152736	P005426	1(N01) 2(N01) 3(N01) A BUR~a EN~a GADA~a GISZIMMAR~b1 KITI KU6~a KU~b1 ME~a MU MUD3~a NAGA~a NI~a PA~a RAD~a SAG SI SIG2~b SZEN~e SZIR~a SZITA~a3 SZU SZU2 TUN3~a UR2 ZATU750 ZATU777 ZATU787
41	154155	P004663	GADA~a LAGAR~a
41	154397	P002991	GADA~a
41	154595	P004206	GADA~a
42	148546	P001708	KASZ~b
42	154672	P004487	KASZ~b
43	148709	P002043	AB~a APIN~a BA GI NA2~a
43	151513	P002674	AB~a ADAB APIN~a GI NUN~a SU~a
44	148739	P002092	1(N01) 1(N02) 3(N02) 5(N57) A APIN~a BA DA~a DIM~a EN~a GAL~a GAN~c GI6 HI NIM~a NUN~a SILA3~a SZITA~a3 SZU2 URI3~a
44	148741	P002094	1(N01) 1(N02) 2(N02) 2(N14) 5(N01) 5(N02) A APIN~a BA GAL~a LA2 LAM~b NIM~a NUN~a SILA3~a SZITA~a1 SZU SZU2 URI3~a
45	148745	P002099	1(N50) A AN EN~a MUD SAG SIG TE
45	152639	P005324	3(N40) 3(N57) 4(N03) A AN BA EN~a MUD MUSZ3~a NINDA2 RU SAG TE
46	148773	P006010	URI3~a
46	151830	P004051	EZEN~b URI3~a
47	148852	P002342	1(N36) 1(N45) 2(N14) 2(N19) 2(N34) BU~a SZE~a
47	150735	P328732	1(N45) 2(N14) 2(N34) 8(N14) DUB~a PAP~a SZE~a SZUBUR
48	148896	P002499	LU2 MUD
48	148949	P005049	LU2
49	148906	P002526	MASZ2
49	153040	P000824	MASZ2
50	149044	P003542	1(N01) 1(N04) 2(N01) 3(N01) 3(N57) 4(N01) AB~a AD~a AN BA BUR2 DUG~a GADA~a GA~a GI GU7 IB~a KI KU3~a LA2 MUD MUSZEN NUNUZ~a1 RU SANGA~a SIG2~b SUG5 SZE~a TUG2~a UR4~a UTUL~a ZATU629 ZATU649 ZATU659 ZATU752 ZATU753
50	152940	P003593	1(N01) 1(N14) 1(N57) 2(N01) 2(N14) 3(N01) 4(N01) 5(N01) 9(N01) AB~a AD~a AN BA BAD BAR BUR2 EN~a GADA~a GA~a GESZTU~b GI4~a GIR3~c GU7 GURUSZDA IB~a KI KUR~a LA2 MUSZEN PAP~a RU SANGA~a SIG2~b SUG5 SZITA~a1 SZUBUR TAK4~a TUG2~a TUR TUR3~a U4 USZ~a ZATU629 ZATU686~a ZATU749~a ZATU753
51	149074	P003597	1(N01) 2(N01) DUG~b EN~a KA~a KISIM~a SZURUPPAK~a ZATU752
51	152824	P002619	1(N01) 2(N01) BAR E2~a EN~a SANGA~a SZU SZURUPPAK~a ZATU752
52	149282	P004591	NINDA2
52	151367	P002373	NINDA2
53	149441	P004809	1(N14) 2(N01) 4(N01) 7(N01) AN E~a GURUSZDA LA~b U4
53	154746	P003161	1(N01) 1(N14) 2(N01) 2(N14) 4(N01) 7(N01) AB~a DUB~a GAL~a GURUSZDA LAM~b PAP~a U4
54	149456	P004831	2(N46) 5(N14) SZU UB ZATU647
54	152855	P002719	GAL~a SZU UB UNUG~a ZATU647 ZI~a
55	149469	P004847	1(N01) 1(N08) 3(N08) 7(N08) DU EN~a GI GISZIMMAR~b1 KAR2~a KASKAL KI NUN~a SAG SI TAG~c U4 UNUG~a
55	151879	P004270	1(N08) 2(N57) 3(N08) DU EN~a KAR2~a KASKAL NUN~a SU~a U4 URI5
56	149875	P000625	1(N01) ANSZE~b GIR~b LUM N TAK4~a TUM~a
56	149888	P000590	1(N01) A AK~a AL ANSZE~b DIN GESZTIN~a GIR~b GISZ KUR~c N NUN~b TAK4~a TUM~a
57	149959	P000248	1(N01) 1(N14) AGAR2 ALIM BAPPIR~d BIR3~c DUG~b EN~a GA'AR~a1 GA2~a1 GI GI6 GISZ KA~a KU6~a KUR@g~a KUR~b LAM~a N NAGA~a NIM~a NUN~a PU2 SIG7 SUHUR TUG2~a TUG2~a@g U2~b U4 UR4~a ZATU662
57	149965	P000279	1(N01) 1(N14) 3(N57) 4(N57) A AB2 AGAR2 ALIM DUG~b E2~a EN~a GISZ LUM N NIM~a NUN~a PU2 SIG2~b SIG7 SZA3~a1 TUG2~a TUG2~a@g ZATU662
58	149987	P006070	1(N01) 1(N14) 1(N34) 1(N57) 2(N01) 3(N57) 5(N57) BIR3~c DUG~b DUG~c E~a GAN~a GAN~b GA~a GISZ KISAL~b1 KUR~b LAHTAN2 LAM~a MUD3~a NAGA~a NI~b SA~a SIG7 SZAKIR~c TAK4~a ZATU779
58	149988	P006071	1(N01) 1(N14) 1(N34) 1(N57) 5(N57) AMA~a DUG~b DUG~c E2~a GAN~a GAR GESZTU~a IR~a LAHTAN2 MUD3~a NAGA~a NE~a NI~a NI~a@g NI~b SANGA~a SIG7 SUKUD~d SU~a SZAKIR~c TAK4~a ZATU707~a ZATU779
59	150063	P000240	1(N01) 1(N14) 1(N34) 5(N01) A AB2 AMAR BALA~a E2~a EN~a GARA2~a GAZI GA~b GI GU4 GUKKAL~c HALUB ISZ~b KAL~a KISZ KISZIK~a MASZ MASZ2 MUD MUNU3 MUSZEN N NAM2 NUN~a PIRIG~b1 SI4~a SUHUR SZENNUR~a SZE~a TU~b U2~a U8 UD5~a UTUA~b ZATU718 ZI~a
59	150100	P000518	1(N01) 1(N14) 1(N34) AB2 BALA~a E2~a EN~a GI GU4 GUKKAL~c ISZ~b KI MASZ MASZ2 MUSZEN N NAR NE~a PIRIG~b1 SAL SI4~a SZE3 SZE~a TU~b U8 UD5~a UTUA~b ZATU718 ZI~a
60	150095	P000369	1(N01) AD~a EN~a GAN2 N NE~a PIRIG~b1 SAL SZE3
60	150107	P000308	1(N01) 1(N45) AD~a DI EN~a GAN2 GI GISZ KI KISZIK~a N NE~a SAG SAL SZENNUR~a U2~b ZI~a
61	150128	P000181	1(N01) 1(N34) 1(N58) 2(N34) 3(N34) GA2~a1 GISZ GU4 GURUSZ~a LA2 MASZ SAR~a SU~a SZU
61	150129	P000664	1(N01) 1(N58) 2(N34) GISZ IN~b KAD4~a LA2 NUN~a SAR~a SU~a SZA SZE3 SZU UDU~c ZATU681
62	150682	P325217	1(N34) 2(N01) 4(N14) 5(N01) 9(N01) AMAR DU EN~a KISZ PAP~a SANGA~a UR~a
62	150683	P325487	1(N34) 2(N01) 4(N14) 5(N01) 9(N01) AMAR DU EN~a KISZ PAP~a SANGA~a UR~a
63	150689	P326289	2(N01) 2(N45) 6(N01) DU EN~a GAL~a KISAL~b1 KISZ KUR~a PAP~a SANGA~a SI
63	150881	P411603	2(N01) 2(N45) 6(N01) DU EN~a GAL~a KISAL~b1 KISZ LAM~b NUN~b SANGA~a SI UMUN2
64	150762	P325485	1(N04) 1(N24) 1(N28) 1(N30~c) 1(N39~a) 1(N41) 1(N57) 2(N01) 2(N18) 3(N39~a) 4(N03) 4(N14) GU~a HI SZE~a
64	150767	P330045	1(N01) 1(N14) 1(N24) 1(N28) 1(N30~c) 1(N39~a) 1(N57) 2(N18) 3(N14) 4(N03) 5(N01) GAR GU~a HI SZEN~b SZE~a SZU2 TUR U4
65	150791	P325234	1(N01) 1(N14) 1(N24) 1(N25) 1(N27) 1(N28) 1(N29~a) 1(N30~a) 1(N42~a) 2(N01) 2(N39~a) 3(N01) 3(N39~a) 4(N01) 5(N01) 5(N08) 6(N01) 8(N01) AN DU6~a DU8~c DUG~a E2~b EZEN~b GAL~a GAR GU7 GUG2 GUG2~a HI@g~a KASZ~a KASZ~d KI KU3~a LAGAB~a LAGAB~b MU NE~a SILA3~a SZEN~b SZE~a SZITA@g~a SZITA~a1 SZU2 U2~a U4 URU~a1 ZATU714
65	150809	P325069	1(N01) 1(N14) 1(N25) 1(N27) 1(N29~a) 1(N30~c) 1(N39~a) 1(N42~a) 2(N01) 3(N01) 3(N08) 5(N01) 5(N14) 6(N01) DUG~a E2~b GAL~a GU7 HAL HI@g~a KASZ~a LAGAB~a LAGAB~b MU NAMESZDA NE~a SAL SILA3~a SZA SZE~a SZITA@g~a SZITA~a1 SZU2 U4 ZATU710 ZATU751~a
66	150795	P325229	1(N01) 1(N14) 1(N24) 1(N24~b) 1(N26) 1(N28) 1(N39~a) 2(N01) 2(N14) 2(N39~a) 3(N01) 3(N39~a) 4(N01) 5(N01) A DILMUN DU DUG~a EN~a GAR GI HI@g~a KASZ~a KASZ~d MU PAP~a SZE~a SZU TAK4~a U4 ZATU651 ZATU710 ZATU714
66	150796	P330049	1(N01) 1(N03) 1(N14) 1(N24) 1(N25) 1(N39~a) 1(N40) 1(N57)@t 2(N01) 2(N14) 2(N39~a) 2(N40) 2(N42~a) 3(N01) 3(N03) 3(N39~a) 3(N40) 3(N42~a) 4(N01) 4(N39~a) 5(N01) 5(N14) AL BA BAHAR2~b BULUG3 DUG~a E2~a EN~a GAR GISZ GUG2 HI@g~a KASZ~a KASZ~d MU SZEN~c@t SZE~a U4 UKKIN~a URU~a1 ZATU639 ZATU710 ZATU714
67	150810	P325065	1(N01) 1(N28) 1(N39~a) 2(N01) 2(N39~a) AB~a BA GU7 HI@g~a KU6~a SZIM~a U4 UNUG~a ZATU714
67	150844	P326800	1(N01) 1(N14) 1(N24) 1(N26) 1(N28) 1(N39~a) 1(N57) AB~a GU7 GUG2 HI@g~a KI KU6~a NE~a SI4~f SUHUR U4 UDU~a ZATU714 ZATU759
68	150816	P325746	1(N01) 1(N39~a) 2(N39~a) AB~a AN HI@g~a ZATU710
68	150907	P411624	1(N39~a) 2(N39~a) AB~a HI@g~a LAGAB~a SZA SZE~a
69	150830	P325486	1(N01) 1(N14) 1(N39~a) 2(N01) 3(N01) 9(N14) BA DU E2~a EN~a SZU
69	152568	P005250	1(N01) 1(N14) 2(N01) 3(N01) 8(N01) BA E2~a GAN2 SZU TI UDU~a ZATU750
70	150857	P325483	1(N57)@t 2(N01) E2~a ZATU707~a ZATU710
70	150858	P330050	1(N01) 1(N57)@t 2(N01) DUG~a E2~a KI ZATU710
71	150870	P411619	1(N01) 1(N14) 1(N22) 1(N34) 1(N45) 2(N01) 2(N08) 2(N14) 2(N22) 2(N34) 2(N45) 2(N50) 3(N01) 3(N08) 3(N14) 3(N34) 3(N50) 4(N01) 4(N14) 4(N34) 4(N50) 5(N01) 5(N08) 5(N14) 5(N34) 6(N01) 6(N08) 6(N34) 7(N01) 8(N14) 8(N34) 9(N14) GAN2
71	154425	P003153	1(N01) 1(N14) 2(N01) 2(N14) 2(N34) 2(N45) 2(N48) 3(N01) 3(N14) 3(N34) 4(N01) 4(N34) 4(N48) 5(N01) 5(N14) 5(N34) 5(N48) 6(N01) 6(N48) 7(N01) 7(N48) NUN~a
72	150936	P449893	1(N34) MASZ ME~a SZU
72	152796	P002182	1(N34) 1(N38) 2(N01) E~b ME~a SUHUR SZU
73	151106	P006429	1(N01) DA~a DU EN~a EZEN~b GURUSZ~a SAG URUDU~a USZ~a ZATU651 ZATU697~a
73	152786	P005476	1(N01) 2(N01) 3(N01) DA~a DU EN~a EZEN~b GURUSZ~a SAG URUDU~a USZ~a ZATU651 ZATU697~a
74	151108	P006413	1(N14) 1(N22) 1(N50) 1(N57) 1(N58) 2(N01) 2(N34) 3(N01) 3(N34) 4(N01) 4(N34) 5(N01) 5(N08) 5(N14) 6(N01) 6(N14) 8(N01) GAN2
74	151139	P006430	1(N14) 1(N34) 1(N57) 1(N58) 2(N34) 3(N01) 3(N14) 3(N34) 4(N14) 5(N01) 5(N14) 6(N01) 6(N14) 8(N01) E2~a GAL~a GAN2 IB~a SZU UB
75	151131	P464148	1(N01) 2(N01) 3(N57) 5(N01) A AB~a AN BU~a E2~a EN~a E~a E~b GAL~a GI GISZ KI KISAL~b1 ME~a MUSZ3~a MUSZEN NA2~a NA~a NIR~a PAP@t PAP~a PA~a SAG SAL SANGA~a SI SZU SZU2~a SZURUPPAK~a TUR3~a UR~b ZATU759 ZATU809
75	151132	P464149	1(N01) 1(N14) 1(N57) 1(N57)@t 2(N01) 3(N14) 4(N01) 5(N01) AB~a BU~a DAR~a DU E2~a EN~a ERIN E~a E~b GAL~a GAN2 GA~a IB~a IDIGNA KI KISAL~b1 KU6~a KU~b1 LA2 MASZ MUSZ3~a MUSZEN NAM2 NA~a PAP@t PAP~a PA~a PIRIG~b1 SAL SANGA~a SI SIPA SUHUR@t SZE~a TE TUR3~a ZATU752
