signI	signJ	{measureName}
6(N01)	BA	41.18095728996718
EN~a	GAN2	41.171194563003176
1(N34)	UDU~a	41.16674629264039
SANGA~a	U4	41.16138392640659
1(N01)	KU~b1	41.15428479801184
AN	TAK4~a	41.13232044149872
ME~a	U4	41.12040859070184
1(N01)	SAR~a	41.10349405949786
KI	SZE~a	41.05660612188725
3(N01)	MASZ	41.05083112856903
1(N14)	AB2	40.971182120288425
ME~a	SI	40.948616430153194
2(N01)	SILA3~a	40.94318704446238
1(N01)	NIN	40.92659660099073
3(N57)	HI	40.8409233003253
GI	MUSZEN	40.79264290504694
NE~a	U4	40.76449119265069
2(N01)	ZATU659	40.76186177104231
3(N01)	KU6~a	40.73912343387193
BU~a	ME~a	40.674843475048704
2(N14)	NAM2	40.62561712714057
2(N01)	E2~b	40.58821794814963
5(N01)	NUN~a	40.58582590007894
NUN~a	SZE~a	40.578891705921144
3(N14)	BA	40.5468939637925
3(N01)	TUG2~a	40.44530707552642
5(N14)	EN~a	40.42635596004516
1(N14)	2(N57)	40.39444831096959
GI	NUN~a	40.3354832286569
1(N34)	GAR	40.29432811731433
2(N14)	BAR	40.195666126233476
2(N01)	NA~a	40.159026311913394
GAN2	SZE~a	40.14072540796255
A	NUN~a	40.13126510474485
1(N14)	SZITA~a1	40.10134330325129
1(N46)	SZE~a	40.09489045575937
5(N01)	GAR	40.001219447306546
3(N57)	5(N01)	39.90830009971419
2(N01)	MASZ2	39.879026592569566
3(N01)	UD5~a	39.8742306901532
EN~a	GA2~a1	39.85620140866137
1(N01)	GUG2	39.82545945106431
BA	KI	39.82255821159375
1(N01)	GESZTU~b	39.80108871700131
4(N01)	SZU2	39.783108883219064
GAL~a	PAP~a	39.77159465210288
2(N01)	GAN2	39.72893067964515
BU~a	SANGA~a	39.72860523082373
1(N01)	GIR3~c	39.72044359112114
DU	NUN~a	39.69339572920745
ME~a	PAP~a	39.67672193093313
1(N34)	1(N57)	39.57801180576849
4(N01)	E2~a	39.4501910744036
AN	SANGA~a	39.318545015375214
EN~a	GA~a	39.24792044865025
2(N01)	TAK4~a	39.18485403158189
3(N57)	SI	39.160304225944564
3(N57)	TUR	39.12053683178572
1(N01)	NIMGIR	39.07208680745996
1(N01)	USZ~a	39.015159290594404
2(N01)	IB~a	39.00728302588418
5(N01)	5(N14)	38.962900785835735
5(N01)	ME~a	38.96128241851731
ME~a	SAL	38.904183742206094
BU~a	GAL~a	38.89429630616808
3(N01)	NE~a	38.815366422642946
AN	TUR	38.78604772315184
A	GISZ	38.76730280444242
SZE3	UDU~a	38.703049303992394
1(N01)	SUG5	38.67714935409375
2(N57)	SZU	38.6568912217221
2(N14)	E2~a	38.65600906062711
A	SI	38.633533022286045
BAR	UDU~a	38.62277542526529
DUG~a	EN~a	38.596331541079365
1(N01)	ZATU752	38.52919837092274
1(N01)	KISZ	38.45613393093372
GAL~a	TUR3~a	38.36823430775511
HI	KI	38.3519258493418
A	NAR	38.33414738331572
1(N57)	SZU	38.33139885337386
EN~a	NI~a	38.31176817133724
BA	PAP~a	38.299692943828276
1(N45)	5(N14)	38.29414620482008
2(N01)	NUN~b	38.292589767473665
EN~a	UNUG~a	38.1653023082703
2(N01)	HI@g~a	38.15733694309697
GAL~a	TUR	38.04433592901582
1(N57)	GI	38.03305942527605
E2~a	SANGA~a	37.97855001994092
1(N01)	2(N34)	37.96218811109574
PAP~a	SAG	37.83104656264168
AB~a	E2~a	37.78220460207517
EN~a	MUSZ3~a	37.76869804736235
4(N01)	BAR	37.753493252234335
1(N01)	GU7	37.70325789356288
1(N57)	3(N14)	37.6080924257497
4(N01)	A	37.529666369627485
2(N57)	EN~a	37.513239866280536
