signI	signJ	{measureName}
BA	E2~a	20.52757218271924
4(N01)	5(N14)	20.527420154664735
MU	ZATU714	20.514285714285716
3(N01)	BU~a	20.504345521598502
AN	BU~a	20.48709537166687
BU~a	SZU	20.450446884270416
BU~a	KI	20.443510193510193
1(N57)	UDU~a	20.433627483627482
4(N01)	AN	20.43073990279873
1(N57)	6(N01)	20.360377659835866
E2~a	PAP~a	20.35143522742551
1(N24)	HI@g~a	20.349361049315675
2(N14)	SAL	20.33117750842209
GI	PAP~a	20.29349798808003
A	NAR	20.275577200577207
3(N57)	SZU	20.27552447552447
4(N01)	PAP~a	20.22928367928368
4(N14)	6(N01)	20.20151515151515
1(N57)	HI	20.163879910938732
AMAR	EN~a	20.13280379041249
HI@g~a	SZE~a	20.08858100681924
SI	U4	20.056015037593987
1(N01)	NU	20.03809523809524
2(N01)	GAR	20.033928571428564
2(N01)	2(N39~a)	20.019779291026758
EN~a	GISZ	20.01336890448733
3(N14)	BA	19.966664707841176
NUN~a	U4	19.963730043902466
1(N34)	1(N58)	19.932790781629794
2(N01)	A	19.931712050382124
2(N14)	GAN2	19.86470202913701
BA	TUG2~a	19.845413578509554
1(N01)	UDUNITA~a	19.84166666666667
1(N14)	SZU	19.83414640914641
AN	ME~a	19.724531024531025
1(N01)	ERIN	19.723809523809525
2(N01)	SAG	19.706588346294225
3(N57)	SANGA~a	19.598260971055087
2(N01)	SU~a	19.54606676003735
EN~a	UDU~a	19.50846506434742
SAL	SZU2	19.507767281451493
1(N14)	MASZ	19.49491524270936
SAL	U4	19.482872156653116
GI	SAL	19.4778472131733
2(N14)	PAP~a	19.438029120637818
MUSZEN	TUR	19.36483377733378
EN~a	RAD~a	19.323481583775703
2(N01)	GAL~a	19.300570365307205
3(N57)	GI	19.281800144300146
GIBIL	SU~a	19.238095238095244
LAGAB~b	SZE~a	19.2112363127069
SAR~a	SZE~a	19.179761904761907
1(N01)	APIN~a	19.149249482401654
2(N01)	MA	19.147710622710623
6(N01)	UDU~a	19.134920634920633
2(N01)	HI	19.08463953636587
1(N14)	GAL~a	19.072075147075143
3(N01)	4(N01)	18.986658358426265
2(N14)	4(N14)	18.954246531762013
GI	NA~a	18.92101150483504
8(N14)	SZE~a	18.901406926406928
5(N14)	GAN2	18.820577319996822
1(N01)	KASZ~b	18.814887236946056
DU	KI	18.751637806637806
APIN~a	NAM2	18.639130434782608
1(N01)	LAGAB~b	18.637695882548822
EN~a	GAN2	18.630382580382584
DI	ZATU737	18.599999999999998
1(N57)	4(N14)	18.577428866283356
3(N01)	5(N01)	18.555488955488954
EN~a	SU~a	18.554585550328586
3(N14)	U4	18.547646797646795
AN	TAK4~a	18.521794297656367
E2~a	GI	18.513605880303462
AB2	U4	18.490544608648054
HI	KI	18.453054353054352
3(N14)	EN~a	18.433658008658007
1(N01)	NAGAR~a	18.429292929292934
2(N01)	BAR	18.410846244398872
PAP~a	TUR	18.407671194111796
1(N01)	KISZ	18.398177655677664
3(N14)	3(N34)	18.394257703081234
KU3~a	UMUN2	18.386363636363633
AN	EZEN~b	18.379761904761907
BA	NUN~a	18.344150702238935
1(N45)	3(N01)	18.324346405228763
2(N01)	KI	18.31836358573201
E2~a	SZE~a	18.310940910940914
1(N14)	TUG2~a	18.290663780663778
DU	U4	18.280167138932622
1(N34)	1(N51)	18.273809523809526
7(N14)	SZE~a	18.26407998606141
UB	ZI~a	18.263553113553115
EZEN~b	MUSZ3~a	18.261111111111113
3(N01)	GAN2	18.253156647274295
1(N01)	KU~b1	18.19542124542125
5(N01)	5(N14)	18.17567856979622
1(N01)	UTUA~a	18.154945054945053
DU	SAL	18.110955874191166
EN~a	KISAL~b1	18.078335553335556
1(N01)	U8	18.070653742392874
1(N14)	GAN2	18.061503460419875
1(N01)	NIN	18.041934046345812
DU	SZU	18.020238095238096
AB~a	SZE~a	17.97218614718615
1(N14)	HI	17.938955488955486
EN~a	MUSZEN	17.916160600671468
1(N58)	4(N14)	17.896942724458206
5(N01)	GI	17.893567543567546
HI@g~a	MU	17.846031746031745
2(N01)	DUG~a	17.838095238095242
1(N01)	MAR~a	17.815151515151516
AB~a	ME~a	17.807022084196
GI	NUN~a	17.804848296905522
1(N57)@t	E2~a	17.772227198089265
GI6	KAR2~a	17.74319059142108
1(N01)	AMA~a	17.742124542124543
A	U2~b	17.709279609279612
1(N57)	BU~a	17.704500196114143
2(N14)	NUN~a	17.682519033254327
DA~a	PA~a	17.664059469941822
2(N57)	SZU	17.586286414734694
1(N14)	BU~a	17.56085259632614
SI4~a	SZE~a	17.555339105339108
1(N34)	UDU~a	17.535425685425686
5(N01)	GAL~a	17.52912698412699
3(N01)	BAR	17.483694156720475
1(N34)	U4	17.475751209574735
DU	SZE~a	17.444483294483295
1(N34)	1(N45)	17.432085561497324
BU~a	PA~a	17.41069087916914
GAR	SZE~a	17.390947210684054
1(N14)	3(N34)	17.383855360325946
1(N01)	RU	17.38369963369964
EN~a	SZUBUR	17.361673326673326
AN	GIR2~a	17.33333333333333
1(N14)	NUN~a	17.303314904050197
2(N01)	GA2~a1	17.29761904761905
1(N57)	SZE~a	17.296138218133102
AN	GI	17.295735514485514
GAN2	MASZ	17.287332112332113
1(N58)	3(N14)	17.280736768391566
KU6~a	UR2	17.26880994822171
NUN~a	SZE~a	17.248528513969696
E2~a	PA~a	17.21903439697557
1(N39~a)	2(N01)	17.19597779671309
RAD~a	UR2	17.195866225277992
GISZ	SZU	17.182905982905982
1(N01)	IM~a	17.166666666666664
1(N14)	PA~a	17.152424110976746
E2~a	GAL~a	17.08846915067503
NI~b	SU~a	17.08333333333333
2(N01)	SZITA~a1	17.075990253707648
HI	SAL	17.074496759279366
A	E2~a	17.071153846153848
2(N57)	EN~a	17.068750230191878
APIN~a	EN~a	17.066771708683476
1(N57)	5(N14)	17.04680167613604
KISZ	SAL	17.043360805860804
EN~a	TI	17.004707427075846
1(N24)	TAR~a	16.99635642135642
1(N05)	1(N42~a)	16.99325396825397
AN	ZATU788	16.988095238095237
A	DU	16.974730824730823
1(N25)	HI@g~a	16.95978327228327
1(N01)	SZA3~a1	16.924358974358974
1(N01)	GIR2~a	16.916666666666664
1(N01)	KA~a	16.915686274509802
4(N39~a)	SZE~a	16.915472182764272
GI	PA~a	16.866747141747144
KISZ	KUR~a	16.84510073260073
GARA2~a	SILA3~a	16.805476002661603
DU	NUN~a	16.803571428571427
ERIN	NAM2	16.8
2(N14)	AN	16.792424242424246
EN~a	U2~b	16.776728704302236
2(N01)	SANGA~a	16.765312845049685
SAL	SANGA~a	16.715866649690177
4(N14)	EN~a	16.703688141923433
AB~a	GI	16.683214825737313
BU~a	SZUBUR	16.674358974358974
NAGA~a	NAR	16.666529304029304
1(N14)	1(N24)	16.66199983367166
3(N01)	TUR	16.61347760871087
1(N01)	NINDA2	16.584324009324007
MA	SAG	16.567801058590533
1(N58)	GAN2	16.55719083548031
3(N57)	A	16.541201431418823
1(N01)	6(N01)	16.526146157763804
NUN~a	SZU	16.513422937966546
3(N14)	7(N01)	16.48417154740684
AB~b	EN~a	16.48238895607317
BA	SZU	16.482316741939503
1(N01)	U2~a	16.47662337662338
GIR3@g~b	PA~a	16.44966767408718
NAM2	URU~a1	16.43333333333333
NAM2	NUN~a	16.389095334490072
GAL~a	TUR3~a	16.377777777777776
KI	U4	16.361265488897068
3(N01)	PA~a	16.360057589469356
SZU	U4	16.322289959308215
1(N01)	DIN	16.31666666666667
KI	SAL	16.297505051994218
2(N34)	4(N14)	16.269591682826977
NE~a	PAP~a	16.213800822052267
4(N01)	5(N01)	16.21339722369134
5(N14)	6(N01)	16.186993888464478
DUG~b	SZE~a	16.166666666666664
KI	TAK4~a	16.151515151515152
4(N01)	SAL	16.148236300524633
2(N01)	AB~a	16.13891762102142
1(N01)	GAN~c	16.130772005772005
1(N22)	3(N01)	16.109126984126984
3(N57)	E2~b	16.071527600939365
1(N57)	E2~a	16.066282117701995
1(N01)	ZI~a	16.059640522875814
NI~a	U4	16.023254523254522
NUN~a	SZE3	15.993610361916653
AN	NI~a	15.986309523809528
SI	SZE~a	15.98525641025641
MUSZEN	NA~a	15.982664330554355
E2~b	EN2	15.966934046345811
4(N01)	BU~a	15.951242324926532
ME~a	NUN~a	15.935357624831314
1(N01)	LAGAB~a	15.919798136645962
KA2	LAM	15.877348631760396
EN~a	EZEN~b	15.848926073926078
KU6~a	SZE~a	15.839898989898991
PAP~a	SANGA~a	15.826349206349208
DU	E2~a	15.785648101898095
EN~a	NAGA~a	15.783651642475172
2(N01)	KU6~a	15.783169934640524
1(N01)	DI	15.782844059253797
1(N25)	SZE~a	15.74065934065934
IB~a	PAP~a	15.737618911303121
A	SZE~a	15.730812024606614
1(N14)	KI	15.726809682692034
2(N57)	SZE~a	15.723920523920526
1(N51)	GAR	15.720202020202018
1(N14)	2(N57)	15.704079012774667
AN	SAG	15.671859390609391
1(N45)	4(N14)	15.663001867413634
1(N14)	DUG~a	15.630158730158733
GI	GISZ	15.610347985347987
A	NUN~a	15.599603174603176
GAN2	KI	15.573497608056433
3(N01)	KI	15.560340966223318
MAR~a	PA~a	15.535606060606058
2(N01)	NE~a	15.527553485162178
GIR3~c	PAP~a	15.524701385570951
2(N57)	PAP~a	15.517360899969598
EN~a	NE~a	15.514552114552114
SAG	SAL	15.495270459562423
AB~a	RU	15.492918192918193
4(N01)	GI	15.476588384282893
MUSZ3~a	U4	15.470039682539683
E2~a	SU~a	15.465517961570594
EN~a	KASZ~c	15.457905057905057
4(N14)	UDU~a	15.415079365079363
DUG~c	GI	15.404515599343187
BU~a	SI	15.39785628019324
GAL~a	SUKKAL	15.38777777777778
EN~a	RU	15.368772893772894
SZU2	U4	15.360897486260464
1(N57)	SU~a	15.339480943892708
GI	TUR	15.328068941927638
A	GISZ	15.3231684981685
EZEN~b	U4	15.315700965700968
1(N01)	BAD	15.305494133993124
5(N01)	MASZ	15.290429015429016
6(N01)	U4	15.279569042069042
1(N22)	GAN2	15.275244492349756
2(N01)	AB2	15.230219391831968
6(N01)	EN~a	15.222529252366712
1(N24)	3(N01)	15.200467731502211
1(N01)	KAR2~a	15.170944144582982
A	TUR3~a	15.147384559884559
1(N14)	DU	15.138976995226995
2(N14)	3(N34)	15.114883645766
EN~a	SIG2~b	15.103176568873165
3(N01)	E2~a	15.090964454965096
AN	NAGAR~b	15.08333333333333
5(N01)	SZU	15.072510822510823
2(N01)	6(N01)	15.053575319016495
A	KI	15.045212346992534
GI6	NUN~a	15.035128050010083
1(N28)	SZE~a	15.030058087056057
5(N01)	BAR	15.01246180290298
3(N57)	4(N01)	15.007301658036951
2(N01)	GAN2	14.97012782539098
8(N01)	U4	14.958549783549786
1(N01)	URI3~a	14.904761904761907
1(N01)	HAL	14.903216374269004
HI	PAP~a	14.889401921371231
BU~a	NA~a	14.884889446302491
1(N01)	GU	14.875000000000002
1(N14)	DUB~a	14.867586580086583
2(N22)	GAN2	14.860373974151065
1(N14)	1(N58)	14.850025799793604
SANGA~a	U4	14.794500107735404
1(N14)	4(N14)	14.791633693104286
AB~a	NI~a	14.776174550087594
BU~a	GISZ	14.765064102564102
GU7	SZE~a	14.761335559864971
3(N14)	PAP~a	14.759652847152843
AN	TE	14.74416786916787
BAR	KI	14.723336080843822
DUB~a	SANGA~a	14.704761904761904
2(N34)	5(N01)	14.686038961038962
E2~a	PIRIG~b1	14.678719526087948
1(N08)	2(N01)	14.656857915580025
2(N01)	GISZ	14.646942518266046
1(N14)	DUG~c	14.644747899159666
1(N57)	AN	14.643378353672471
AN	RU	14.606715506715506
AN	NAGAR~a	14.59722222222222
1(N57)	SZU	14.595600992051295
E2~b	EN~a	14.580939294909882
1(N01)	LA2	14.580497498144556
2(N01)	UD5~a	14.560502540937323
1(N45)	3(N14)	14.551667939903238
1(N01)	2(N34)	14.542063492063491
AN	MUSZEN	14.536466773966772
E2~a	SI	14.526287967689571
