signI	signJ	{measureName}
AN	HI	87.41345285627959
1(N14)	DU	87.2330262260043
1(N14)	SANGA~a	87.18936195613455
2(N14)	7(N01)	87.16640830279056
5(N01)	8(N01)	87.1600181598577
1(N14)	NUN~a	87.09732636127043
1(N01)	ERIN	86.98983609061905
1(N57)	BA	86.71775166640798
1(N14)	2(N34)	86.12077968988793
1(N01)	ERIM~a	86.06359079126362
5(N01)	PAP~a	86.02855862195871
BU~a	E2~a	86.02386341430092
BU~a	SAL	85.91394826844434
NI~a	RU	85.84081686458592
5(N01)	BA	85.80623629632683
EN~a	SZUBUR	85.4544881902228
PA~a	SZE~a	85.36501881644782
BA	U4	85.29748372610071
2(N01)	SZITA~a1	85.13893693524541
1(N01)	5(N14)	85.01260939657585
GAL~a	SZITA~a1	84.78674572050758
4(N01)	4(N14)	84.78368350456147
AN	SI	84.78178587145939
3(N57)	AN	84.68747451623685
BU~a	DU	84.42135226940154
AN	GAL~a	84.3390902058854
SAL	SZE~a	84.31885335217719
1(N01)	E2~b	84.16692972270852
1(N01)	NAGA~a	84.05300736333487
EN~a	UDU~a	84.02462827622008
1(N14)	BU~a	83.95833576506513
1(N01)	SZE3	83.9133672189266
4(N01)	GI	83.43376766858385
1(N14)	KU6~a	83.1729373510339
SZE~a	SZU	83.1565120146026
4(N01)	UDU~a	83.08519829748484
1(N01)	PIRIG~b1	83.05020753544102
2(N14)	8(N01)	82.88485728597475
E2~a	PAP~a	82.84748077328517
BU~a	U4	82.71882475907123
3(N01)	BAR	82.38831688246152
1(N01)	UB	82.29174819391221
4(N01)	8(N01)	82.13345892214231
NAM2	PA~a	81.99970751726453
5(N01)	GI	81.92653378091407
1(N14)	BAR	81.83839493870151
AN	DU	81.79060577820182
4(N01)	PAP~a	81.71811593768513
3(N57)	SZU	81.35783799678045
2(N14)	GI	81.06948394237648
SAL	SZU	80.78216622784413
A	GI	80.67578200808018
2(N14)	AN	80.30157694396536
2(N14)	2(N34)	80.2165652618873
2(N01)	NE~a	80.17110726291902
2(N01)	TUG2~a	80.07035756249206
1(N01)	GU7	79.83903387597637
1(N01)	AMAR	79.83374286734059
5(N14)	SZE~a	79.79516929545028
1(N01)	U8	79.77147121268251
1(N34)	EN~a	79.67142613988032
3(N14)	6(N01)	79.52522738289522
1(N14)	KI	79.46478484361346
GAL~a	NUN~a	79.45362221573905
KUR~a	SAL	79.2132113482271
SAL	SANGA~a	79.1391898890826
3(N01)	SANGA~a	79.12642760375469
BU~a	SZU	78.9360944778156
GA~a	ZATU753	78.75171956968141
1(N14)	PA~a	78.69582214928447
E2~a	U4	78.40226565055913
EN~a	SZITA~a1	78.31295138429651
2(N14)	PAP~a	78.30637693286072
SANGA~a	SZE~a	78.23352811841558
5(N01)	7(N01)	78.20634893489293
1(N14)	ME~a	78.13314244737347
E2~a	SAL	77.99822473349346
PAP~a	SI	77.68319938594476
NUN~a	U4	77.5880512462207
E2~a	SZE~a	77.44487578036164
1(N01)	MASZ2	77.41214085950321
3(N01)	SI	77.3880737872837
DU	SZE~a	77.31668767656588
4(N01)	SAL	77.22579973062884
2(N01)	DUG~a	77.2137638332315
BU~a	GI	77.13758762629996
2(N01)	TE	77.05836608049482
GI	SAL	77.00969901593183
6(N01)	EN~a	76.94452168695125
AN	SANGA~a	76.87180702324957
A	E2~a	76.72528498300011
1(N01)	9(N01)	76.70684030626325
1(N01)	2(N57)	76.65813647913514
NUN~a	SANGA~a	76.64251973424035
2(N01)	5(N14)	76.62684336147272
1(N01)	SIG2~b	76.55215400282168
GAL~a	SZE~a	76.36192053061613
1(N34)	6(N01)	76.30484876296238
GAL~a	SAL	76.28820011146041
1(N57)	PAP~a	76.16333022172427
2(N01)	MASZ	75.98558330966952
1(N34)	2(N34)	75.95947138848545
AN	SAG	75.82521946191014
HI	NUN~a	75.65753890448967
1(N01)	KAB	75.6077471835273
GAL~a	SZU	75.55069922377051
4(N01)	7(N01)	75.53023305336504
1(N01)	GI6	75.3222831194961
AN	ME~a	75.2075997910567
2(N01)	RU	75.16970295289481
A	U4	75.14608209889916
2(N01)	UD5~a	75.0836025091002
2(N01)	SZUBUR	75.00666184407854
PAP~a	SANGA~a	74.96861001559955
1(N57)	SZE~a	74.71189186411493
BU~a	HI	74.55019427513966
3(N01)	SZU2	74.43014061049632
E2~a	GI	74.3482671944362
A	SAL	74.26987210679395
3(N57)	GI	74.24009109961604
NUN~a	PAP~a	73.64502791869226
SZU	U4	73.61416609580391
2(N01)	MUSZEN	73.53707833113695
1(N01)	NUNUZ~a1	73.51888076656853
SI	SZE~a	73.4915426960274
2(N01)	9(N01)	73.28566991520738
3(N57)	DU	73.23438470499127
2(N01)	MUSZ3~a	73.19540255882872
3(N01)	PA~a	73.09582914310985
1(N57)	UDU~a	72.93152681864295
EN~a	MUSZEN	72.8888887990981
1(N01)	1(N39~a)	72.78292023307318
2(N01)	KUR~a	72.6910113077473
AN	SZU2	72.6380249447352
HI	PAP~a	72.56357053998026
1(N01)	DUB~a	72.44354023609412
3(N01)	5(N14)	72.43129820270407
BU~a	NUN~a	72.36593136153395
1(N01)	1(N58)	72.32783114701952
3(N57)	SANGA~a	72.26910074260279
A	DU	72.22542656335462
3(N01)	KI	72.1529015431193
1(N14)	NAM2	72.06271177541652
1(N58)	BAD~a	72.0
BA	UDU~a	71.76307626397832
2(N14)	5(N14)	71.74439419950806
5(N01)	GAL~a	71.6171085645188
3(N01)	ME~a	71.5865071557047
1(N14)	HI	71.52689481831969
1(N01)	SILA3~a	71.49495901895257
BAR	SAL	71.44213871651348
3(N01)	SAG	71.3091483837607
E2~a	SZU	71.25757245630643
1(N34)	5(N14)	71.2440539140992
4(N14)	SZE~a	71.17248572026669
5(N01)	E2~a	71.14315119846188
GAL~a	ME~a	71.08413266443817
GAL~a	GA~a	70.67598720376361
EN~a	NE~a	70.6580336479373
AB~a	SZE~a	70.6354218031011
BU~a	GAL~a	70.59433438276794
1(N01)	GADA~a	70.37244628010949
1(N01)	ZATU659	69.87195341222242
EN~a	RU	69.83902001406788
1(N57)	3(N57)	69.81048781559564
3(N57)	4(N01)	69.7484127071652
E2~a	NUN~a	69.74039542997109
3(N01)	NAM2	69.59463870036818
DU	SZU	69.56704520898396
1(N24)	2(N01)	69.55341278581903
U4	UDU~a	69.53933934399237
1(N01)	UMUN2	69.28341982221455
BU~a	KI	69.14709700212013
5(N01)	BAR	69.01697007426736
GI	SZU	69.01693814477531
EN~a	GA~a	68.99587566917535
DU	SAL	68.64518162295077
AB~a	AN	68.59071958675516
1(N34)	SZE~a	68.59008652493844
BU~a	SANGA~a	68.5849852917936
4(N01)	BU~a	68.56084183063909
NUN~a	SZE~a	68.51005880186156
1(N14)	AB~a	68.49784198187764
EN~a	RAD~a	68.36033828613955
KAB	NAM2	68.12330927498333
3(N57)	A	68.11607036059935
