signI	signJ	{measureName}
EN~a	KU6~a	27.03243557125137
1(N01)	UTUA~a	26.940331890331898
KU~b1	SI	26.870923520923522
GAL~a	SZAB~a	26.818623554807765
1(N01)	NAMESZDA	26.72840909090909
1(N01)	SZAB~a	26.72380952380952
1(N25)	2(N42~a)	26.704434709933437
1(N01)	NU	26.68333333333333
2(N01)	GAL~a	26.665018315018315
AN	SZE~a	26.650604950604947
1(N01)	TUN3~a	26.643567251461985
LAGAB~b	TE	26.62176482937353
3(N57)	EN2	26.617366946778713
3(N01)	5(N14)	26.547270376682143
EN~a	GAL~a	26.532736609795442
DUG~a	KASZ~a	26.523739272423487
1(N01)	5(N14)	26.508586552336556
ME~a	SI	26.43612491373361
2(N01)	5(N14)	26.360153370021795
4(N01)	AN	26.359547582047586
1(N34)	1(N58)	26.292720922867982
SAR~a	SZE~a	26.28214285714286
A	BU~a	26.12030967221185
SZU	TUR	26.097813543849355
1(N14)	3(N57)	25.97940254832295
E2~a	HI	25.955410398425105
1(N01)	1(N02)	25.937946809158444
1(N57)	PAP~a	25.84532561521726
2(N57)	MUSZEN	25.8452380952381
1(N01)	NIM~a	25.819047619047623
1(N01)	DUR2	25.81894888736994
AN	E2~a	25.72749528302185
1(N14)	SZU	25.712247109615532
3(N14)	8(N01)	25.702665667665677
3(N01)	NUN~a	25.502599562011998
AN	SI	25.489704650188525
AN	SZU	25.37015601146036
GIBIL	U4	25.34237371823579
3(N57)	AN	25.339022754065702
E~a	KISAL~b1	25.246453546453555
1(N57)	UDU~a	25.239709595959592
GAR	U4	25.19925673741464
6(N14)	SZE~a	25.1955500381971
LA2	SUG5	25.176678876678878
1(N34)	1(N57)	25.145872449703713
1(N01)	SZA3~a1	25.089590964590965
1(N14)	SUHUR	25.056487956487956
AN	NUN~a	25.01061883635587
3(N01)	BU~a	25.00295715244059
BUR2	TUG2~a	24.907070707070712
GI	MUSZEN	24.89065674995466
BU~a	NUN~a	24.87139931321462
1(N24)	1(N28)	24.802829023799784
AB~a	EN~a	24.75937255687689
AN	NUNUZ~a1	24.71746031746032
SANGA~a	ZATU737	24.716666666666672
1(N14)	GAL~a	24.67624574913578
2(N14)	PAP~a	24.67276531056443
2(N01)	BAR	24.66523352464529
NE~a	SZE~a	24.60027472527473
2(N01)	SANGA~a	24.52176601176601
1(N14)	3(N14)	24.350282830280637
3(N57)	TUR	24.343839252912456
NUN~a	U4	24.34156651151939
1(N45)	5(N14)	24.31190289595462
AN	SAL	24.303734206521664
A	AN	24.27763040099997
1(N57)	3(N14)	24.23478066051596
1(N01)	KU~b1	24.201262626262636
1(N58)	GAL~a	24.14687950937951
NUN~a	PAP~a	24.135198986415386
1(N24)	HI@g~a	24.077641891280734
BU~a	HI	24.059754788508087
2(N14)	SAL	24.054411052394048
DUG~b	SIG7	24.0
SAL	TUR	23.993979828941875
SZE~a	SZU	23.883513708513714
ME~a	SZU	23.861832611832618
3(N57)	SANGA~a	23.848762838468716
SZAKIR~c	ZATU752	23.830905205905204
MU	ZATU714	23.726092474776692
3(N57)	DU	23.697856650360894
AMAR	EN~a	23.692515817515815
6(N01)	UDU~a	23.670238095238098
BA	KI	23.6291852755088
6(N01)	BA	23.6191607004107
2(N01)	GAR	23.592699216847823
1(N01)	2(N39~a)	23.51883754680488
1(N57)	TUR	23.503425099376784
3(N14)	BA	23.478505753505754
2(N14)	3(N14)	23.472286486803604
A	NAR	23.41802967563837
