signI	signJ	{measureName}
1(N45)	SZE~a	96.22306177598401
1(N34)	2(N34)	96.13160017183662
1(N01)	GU4	95.78753164684879
AN	GAL~a	95.74393320767834
3(N57)	SZE~a	95.5434888806255
1(N14)	BAR	95.2413433504228
1(N34)	SZE~a	95.20539515696191
1(N14)	SI	95.05612466910132
1(N57)	BA	94.7541398392156
5(N01)	7(N01)	94.72844805011887
3(N57)	BU~a	94.50395169271921
1(N01)	ZATU753	94.4798021981022
1(N14)	AB~a	94.46997757216397
PA~a	SZE~a	94.33538565702828
4(N01)	PAP~a	94.31005989702561
SZE~a	SZU	94.26474618637774
1(N34)	6(N01)	94.18875380653719
2(N14)	8(N01)	94.03248353155678
1(N01)	URU~a1	93.98399434023442
4(N01)	8(N01)	93.54328098448607
3(N01)	BAR	93.53714213322574
SAL	SZE~a	93.52438470390737
1(N01)	SZA	93.52091567082853
AN	HI	93.22629413477608
1(N01)	1(N08)	93.193457314482
5(N14)	SZE~a	93.17983204713606
BU~a	SAL	93.17471344363952
1(N01)	U2~b	93.04776073329218
A	GI	92.93523640120642
2(N14)	5(N14)	92.91849915846676
SAL	SZU	92.87507629056886
1(N01)	ERIM~a	92.59970530990377
EN~a	SZUBUR	92.46297829017496
3(N14)	6(N01)	92.2632890772293
1(N01)	E2~b	91.650116708531
BU~a	NAM2	91.48969527570985
1(N01)	NAGA~a	91.02779801690367
3(N57)	AN	90.98824353518206
1(N01)	SUKKAL	90.86502418159905
4(N14)	EN~a	90.85960381342
4(N01)	7(N01)	90.63694528913135
GAL~a	SZE~a	90.62315027372001
SANGA~a	SZE~a	90.56942250717786
1(N01)	UB	90.35298380168815
3(N01)	PA~a	90.32653372956351
1(N14)	HI	90.30377531807157
1(N14)	SAG	90.18100423461067
1(N01)	MA	89.99659695552467
2(N01)	SZITA~a1	89.91634660184478
BU~a	U4	89.63779262014188
SAL	SANGA~a	89.6348098694159
5(N01)	GAL~a	89.50392554360316
1(N01)	ERIN	89.4882862267484
GAL~a	SZITA~a1	89.35356348069138
BU~a	E2~a	89.22876099805465
AN	DU	89.04809982870019
3(N01)	SI	88.94407317220767
GAL~a	NUN~a	88.81636070621319
BU~a	DU	88.7346943125446
3(N01)	SAG	88.52844462106991
AN	SI	88.51256221651553
DU	SZE~a	88.46752023537802
AN	SANGA~a	88.46601688153976
E2~a	SZE~a	88.2662860836147
2(N14)	NUN~a	87.94400586933622
E2~a	PAP~a	87.55199315367261
2(N01)	NE~a	87.40675546369361
3(N57)	4(N01)	87.06856572021738
3(N57)	SZU	86.98498304083253
1(N01)	SZE3	86.85429545969806
4(N01)	SZU	86.83260985837448
1(N01)	PIRIG~b1	86.7414051330365
2(N14)	GAL~a	86.71028545350532
1(N57)	UDU~a	86.25027053506582
U4	UDU~a	85.99708051398949
4(N14)	SZE~a	85.95661051455278
NAM2	PAP~a	85.92422564968496
NAM2	PA~a	85.84135145860003
BA	UDU~a	85.76447999142061
PAP~a	SANGA~a	85.76439741624621
2(N01)	SZUBUR	85.72316822603646
BU~a	SZU	85.39948617181955
2(N01)	MASZ	85.17540629390986
3(N01)	KI	84.87950008836073
GAL~a	SAL	84.78237284802356
GAL~a	SZU	84.71252974210988
1(N34)	5(N14)	84.58762087997567
GI	SAL	84.51902417816983
NUN~a	SANGA~a	84.46272671062131
3(N01)	NAM2	84.31834878400794
NUN~a	U4	84.30827325985636
3(N01)	ME~a	84.24524826699714
EN~a	SZITA~a1	84.16910276844766
5(N01)	E2~a	83.9164629873268
BU~a	GI	83.90182798456524
AN	SAG	83.89723781893787
3(N01)	SZU2	83.55230249899112
2(N01)	KUR~a	83.45029947862452
A	SAL	83.40202822756707
1(N57)	PAP~a	83.25026384319659
1(N01)	U8	83.17102056294043
E2~a	SAL	83.16774534678777
3(N57)	GI	83.126190247145
SI	SZE~a	82.86483860723878
PAP~a	SI	82.82735469775918
5(N01)	NUN~a	81.90000651130732
SZU	U4	81.84413633473434
2(N01)	RU	81.82900143895394
2(N14)	E2~a	81.76605370423935
3(N14)	UDU~a	81.6409341533863
1(N01)	AMAR	81.46440510497582
3(N14)	BA	81.2870005012296
A	DU	81.0315531181256
2(N01)	MUSZ3~a	81.02513196475732
6(N01)	8(N01)	81.01862016207443
BA	PAP~a	81.00109818023499
1(N34)	U4	80.83601189271333
3(N57)	SANGA~a	80.60519097277007
4(N01)	NUN~a	80.59884264945782
E2~a	GI	80.57694957289141
1(N01)	2(N57)	80.40338250817295
E2~a	U4	80.3506484980993
AB~a	SZE~a	80.33814736611367
AN	ME~a	80.30602310171143
