signI	signJ	{measureName}
HI	SZE~a	60.753761810104
1(N14)	SZUBUR	60.71352750713839
AB~a	U4	60.69142159089328
E2~a	KI	60.48300567249939
NUN~a	SAL	60.30822986574826
3(N01)	GA~a	60.252609084775855
2(N57)	U4	60.21153768672172
3(N57)	PIRIG~b1	60.158544445169085
AN	DA~a	60.12901854858224
3(N14)	SZU	60.10132626886043
2(N34)	3(N01)	60.081073886887246
HI	SZU	60.05224969484358
PA~a	U4	60.0457034870806
AN	TAK4~a	59.90131084796732
2(N14)	SAG	59.88289156377933
1(N01)	KISZ	59.86993371840417
4(N01)	9(N01)	59.849531357078526
4(N01)	BAR	59.75953692075057
3(N01)	IB~a	59.56654696620058
3(N14)	BU~a	59.525070513782026
6(N01)	SAL	59.5230756589649
2(N14)	HI	59.50723953539547
3(N14)	PA~a	59.48194174925208
1(N14)	MASZ2	59.41417884271082
SANGA~a	TE	59.3519588615632
GI	SANGA~a	59.26349876007278
1(N14)	SU~a	59.14844923978645
GI	PA~a	59.11645371628203
NE~a	U4	59.0301935345857
3(N14)	A	58.98988677281019
2(N34)	5(N01)	58.97902322648133
BU~a	KU6~a	58.97284192643521
A	PA~a	58.93801426724722
A	ME~a	58.85756449064054
EN~a	SU~a	58.85371812638132
4(N14)	8(N01)	58.82700462440602
E2~a	SI	58.78377388764094
8(N01)	BA	58.64617606771604
6(N01)	GI	58.632402633543784
AB~a	E2~a	58.61230662102127
EN~a	URU~a1	58.55186349009959
GA~a	SANGA~a	58.5506853951817
3(N57)	HI	58.524304285713896
AB~a	ME~a	58.40480708374647
1(N01)	ZI~a	58.36692701997244
4(N14)	U4	58.26562988244134
3(N57)	NAM2	58.243299644876714
4(N01)	KU6~a	58.242606712298
1(N14)	APIN~a	58.22243045028294
KI	SZU	58.2004306180557
DA~a	EN~a	58.092303704874006
3(N01)	KUR~a	58.047782641316324
BA	BU~a	58.045428210895764
GU7	SZE~a	58.03017437832136
2(N57)	EN~a	58.002618181300164
2(N01)	TAK4~a	57.9890859503825
1(N14)	KISAL~b1	57.84953956870701
1(N57)	HI	57.82346312618983
EN~a	KUR~a	57.82123949939519
BA	DU	57.78677196018276
SZU	TUR	57.73935230500741
1(N24)	3(N01)	57.73227224574268
1(N01)	SZA3~a1	57.61905108367185
SAL	UDU~a	57.59193934296209
AB~a	SAL	57.51664840053289
NAM2	NUN~a	57.47643778854107
GAL~a	TUR	57.467954402271424
AN	NI~a	57.34826483673893
5(N01)	GAR	57.34181798667491
SAG	SZU	57.3412047568427
3(N01)	UD5~a	57.32943029430565
1(N14)	3(N34)	57.069755509958156
2(N14)	ME~a	57.06391432405874
NAM2	SANGA~a	57.01329839142375
AN	TE	57.00541093851967
EN~a	UNUG~a	56.95707157768229
1(N39~a)	SZE~a	56.94855701052803
1(N01)	2(N39~a)	56.866518827425935
EN~a	GA2~a1	56.865682363606865
2(N14)	SZU2	56.865335145055965
E2~a	ME~a	56.825654368668125
BU~a	TE	56.80673043422867
2(N14)	KI	56.79707698760965
3(N57)	TUR	56.51330041191538
3(N57)	NUN~a	56.507106235237245
1(N58)	EN~a	56.500874161848536
AB~a	BU~a	56.36265697734219
AN	TUR	56.322344327585576
1(N34)	SZU	56.30265302497655
2(N01)	NUNUZ~a1	56.258867277925695
6(N01)	GAL~a	56.25435103659394
8(N01)	UDU~a	56.242286591416324
BA	PA~a	56.12431029968205
3(N57)	GAL~a	56.07621016510501
1(N01)	UR2	56.01891743947162
GI	SAG	55.97606926897482
EN~a	TUG2~a	55.96669809400186
1(N01)	URI3~a	55.95636081760997
1(N24)	2(N39~a)	55.919732668202386
1(N45)	3(N01)	55.87222909366155
1(N01)	ZATU752	55.865547286735875
2(N14)	SI	55.80079277816463
BA	GAL~a	55.784766406969084
BA	NAM2	55.72983107322531
1(N39~a)	2(N01)	55.69569818742315
DI	NAM2	55.6661461725393
2(N01)	HI@g~a	55.6032655231199
1(N34)	9(N01)	55.59706684648243
1(N01)	ZATU737	55.587796615171136
KU6~a	SZU	55.57508753002673
1(N45)	5(N14)	55.55292043833983
MUSZ3~a	NUN~a	55.54447905268719
1(N14)	KUR~a	55.50817613715669
3(N01)	DA~a	55.49040615013406
1(N01)	LAGAB~a	55.46689227086197
GAL~a	IB~a	55.39568447601463
5(N01)	SZITA~a1	55.38418246920732
1(N34)	PAP~a	55.32854476873974
BA	SANGA~a	55.19963371110606
KU6~a	SAL	55.18768990539391
4(N01)	NI~a	54.9586016679156
U8	UDUNITA~a	54.93382298106867
KI	SANGA~a	54.90904955759064
PA~a	UDU~a	54.89981425363303
BA	BAR	54.886290043503664
GAL~a	SAG	54.81004288294297
BU~a	SZUBUR	54.80817716297656
A	UDU~a	54.79185169783764
DI	GAL~a	54.78601950016944
ME~a	NUN~a	54.76768483170367
3(N57)	AB~a	54.760887283180026
5(N01)	HI	54.756465410228046
3(N14)	DU	54.75263435080874
GI	HI	54.70698540556817
2(N01)	MU	54.69981381305961
DUG~a	EN~a	54.67438701600646
3(N14)	ME~a	54.575813710389454
SZE~a	SZUBUR	54.498955525491304
3(N57)	KI	54.49553554126363
4(N01)	SI	54.415094739877
PAP~a	TE	54.40776410363819
2(N01)	NAGA~a	54.385213122991146
4(N14)	7(N01)	54.36620387385364
1(N34)	SANGA~a	54.21088050433164
1(N14)	GISZ	54.10983775369559
1(N01)	TUN3~a	54.107129261458844
1(N01)	U2~a	54.09932808271579
2(N01)	PIRIG~b1	53.98676536071432
4(N01)	SAG	53.870611742111194
A	NI~a	53.858085113695985
2(N01)	NA~a	53.837338867639495
1(N14)	GA2~a1	53.83240943367237
1(N57)	DUG~c	53.822881870763936
EN~a	NAGA~a	53.79591495563678
5(N01)	TUR	53.76891544752901
GAL~a	KI	53.715436753865035
A	NAM2	53.66384859801884
GAL~a	SUKKAL	53.60361855313929
4(N01)	HI	53.60154262995728
SAG	U4	53.567858510437105
1(N01)	LA2	53.55840369297389
KI	SI	53.49896516814083
MASZ2	UD5~a	53.494609075541035
NI~a	SZE~a	53.48356716193592
3(N57)	KU6~a	53.48133832481081
1(N34)	GAR	53.439539280008375
2(N01)	KU3~a	53.42519840107937
4(N01)	ME~a	53.39906078689158
AN	NE~a	53.3776438810515
1(N14)	LAGAB~b	53.35397134620074
1(N14)	HI@g~a	53.31053108510214
1(N45)	3(N14)	53.309372614576425
1(N45)	EN~a	53.281592794035355
AN	GA~a	53.23250368069666
BU~a	UDU~a	53.18063019043286
1(N01)	HASZHUR	53.17877375146231
4(N14)	BA	53.17588226959492
3(N57)	PA~a	53.14737374542014
4(N14)	AN	53.089478310126886
ERIN	GAL~a	53.063755676846384
2(N34)	4(N14)	53.05160272974533
EN~a	TAK4~a	53.00081653623572
1(N01)	IM~a	52.993758712976195
2(N01)	U2~b	52.965222703795405
1(N34)	SAL	52.93638457740153
2(N14)	TUR	52.93285661205566
3(N14)	SANGA~a	52.931755938083086
PA~a	SZU	52.87175492113877
DU	SAG	52.86984259275482
4(N14)	UDU~a	52.856392619306554
NAM2	SZU	52.84272432985279
1(N34)	BU~a	52.82969424240595
A	SAG	52.795300289951406
7(N01)	BA	52.79368047376487
U8	UD5~a	52.789874828865095
3(N01)	U8	52.74348312380375
BU~a	MUSZEN	52.73548150582236
NUN~a	SAG	52.708523030231134
1(N57)	8(N01)	52.6938582988991
APIN~a	SZE~a	52.68741202724724
1(N01)	GIR3~c	52.665558818456894
5(N01)	U8	52.6601804941675
3(N57)	SU~a	52.65525117950579
3(N01)	GAR	52.64969520887646
1(N34)	E2~a	52.64919981027247
2(N14)	NI~a	52.640789891786774
GU7	U4	52.60541142845997
A	HI	52.59543202820257
1(N57)	A	52.586742962267934
3(N57)	UDU~a	52.566298520509285
AB~a	SZU	52.493109758069984
ME~a	SI	52.442723191572796
NE~a	PAP~a	52.3938500146773
6(N01)	SZE~a	52.38220427988919
2(N34)	4(N01)	52.38167593463359
3(N14)	3(N57)	52.36440199594047
TUR	U4	52.32499870493077
E2~a	SAG	52.318552407866946
EN~a	U2~b	52.252100059298535
AB~a	PA~a	52.21551978951269
AB~a	NUN~a	52.194936659340684
1(N08)	1(N14)	52.18124451937327
IB~a	SANGA~a	52.17769716170706
2(N01)	LAGAB~b	52.14803768880708
SAG	SANGA~a	52.0443980578115
3(N01)	E2~b	51.91823569420456
KU6~a	U4	51.88142525926057
GAR	SZE~a	51.719911605472525
2(N39~a)	SZE~a	51.686615461891186
3(N01)	TUG2~a	51.66871590226388
5(N14)	6(N01)	51.66449068968655
8(N01)	U4	51.66039195777973
7(N01)	8(N01)	51.645871767097965
BU~a	SAG	51.60139028774799
2(N01)	SUHUR	51.56883228040707
1(N01)	UTUA~a	51.565037085699856
5(N01)	KI	51.553397785684055
2(N01)	GAN2	51.54498187169123
2(N01)	NUN~b	51.52542420328863
3(N57)	MUSZEN	51.5202213878758
2(N01)	KASZ~c	51.51519951489142
BA	SAG	51.505793091073414
1(N57)	4(N14)	51.48044858421565
E2~a	TUR	51.45975371392377
1(N14)	TUG2~a	51.4501726344478
EN~a	ERIM~a	51.442417365284584
ME~a	PA~a	51.44052303674243
