signI	signJ	{measureName}
1(N14)	SANGA~a	61.26914612118559
A	BU~a	61.20196448903038
1(N14)	NUN~a	61.13719331272711
KAB	NAM2	61.03329924470552
1(N14)	2(N34)	61.029406614454956
5(N01)	AN	60.909283189038554
3(N01)	BAR	60.85267314636376
AN	GI	60.77826876340417
BU~a	DU	60.777808157109554
1(N57)	BA	60.7623456797538
1(N14)	A	60.72063965460618
3(N57)	AN	60.71385034132992
1(N57)	DUG~c	60.46804625242879
EN~a	SZITA~a1	60.41747499799181
2(N57)	U4	60.302219050354125
1(N01)	UDUNITA~a	60.145231395200646
EN~a	KU6~a	59.888091345791615
4(N01)	BA	59.792311361340126
3(N01)	E2~a	59.692557101189415
3(N01)	DU	59.636996068016565
4(N01)	PAP~a	59.459391976622975
2(N01)	NE~a	59.45909999805772
5(N01)	BA	59.2018519581302
1(N01)	ZATU659	58.84782543510952
1(N24)	SZE~a	58.76884148679189
1(N01)	NA~a	58.66160159468838
1(N01)	SIG7	58.582678426021154
GI	PAP~a	58.549774883254955
3(N01)	4(N14)	58.507612984812056
1(N01)	NUN~b	58.43125323249159
BU~a	E2~a	58.35486568266627
BAR	SAL	58.23506106162515
2(N01)	UD5~a	58.161797561436096
GI	U4	58.15981860848342
1(N24)	2(N01)	58.07980909211246
1(N01)	GAN2	57.92637147076616
SAL	U4	57.815251754763054
AN	SZE~a	57.79293950903282
2(N14)	8(N01)	57.57875068977948
3(N14)	4(N14)	57.55220832449893
3(N01)	SZU2	57.515301563995685
1(N14)	ME~a	57.450761722345895
BU~a	GI	57.39939185822959
3(N14)	6(N01)	57.26589474999565
AN	SI	57.228962996997645
GAL~a	NAM2	57.18411009596601
AN	DU	57.17167479592888
1(N01)	DIN	57.0790293117336
1(N01)	NAR	57.07514130755543
5(N01)	PAP~a	57.051394142812555
1(N14)	DU	57.02492872186623
2(N01)	SZITA~a1	56.75345239747995
SAL	SZU	56.75098398130937
2(N14)	PAP~a	56.72291682716193
3(N01)	7(N01)	56.71815970174909
4(N01)	4(N14)	56.65178431043074
1(N14)	BAR	56.319164267847874
BU~a	SAL	56.28756860335621
1(N01)	1(N02)	56.18673505620958
3(N01)	GAL~a	56.1821975632013
4(N01)	UDU~a	55.93464048728843
AN	SZU2	55.90059436023428
1(N34)	5(N14)	55.87730925199209
HI	NUN~a	55.77722602429483
E2~a	NUN~a	55.753611177635605
2(N14)	2(N34)	55.752870841479655
BA	U4	55.68844497392194
1(N01)	MAR~a	55.611400805147525
1(N14)	U8	55.38146320045735
4(N01)	8(N01)	55.303654079064025
1(N01)	AL	55.26347148164358
2(N01)	SZUBUR	55.193950912915355
PA~a	SZE~a	54.9416146962822
4(N01)	SAL	54.54033194175674
3(N01)	SI	54.48678752636049
AN	NI~a	54.43340718813206
2(N01)	5(N14)	54.16432682195478
2(N01)	MASZ	53.96764598260681
GAL~a	GA~a	53.955447038269604
3(N57)	DU	53.90355252966614
NUN~a	SANGA~a	53.806091808984014
E2~a	SAL	53.78629367265157
3(N01)	8(N01)	53.491700881907754
3(N57)	PIRIG~b1	53.43917777187071
4(N01)	GI	53.393764093123764
1(N01)	NIM~a	53.39077520170641
SAL	SANGA~a	53.3493890127709
5(N01)	GAL~a	53.07950494622576
1(N01)	5(N14)	53.004917485036
3(N01)	5(N14)	52.958631352304735
1(N57)	PAP~a	52.92196553661082
U8	UD5~a	52.868579482573296
2(N14)	GAR	52.817186310718654
1(N14)	UD5~a	52.76641176525276
GI	SAL	52.694700407662395
2(N14)	AN	52.65991669149237
1(N01)	TI	52.54110942207781
PAP~a	SI	52.47256086844629
2(N01)	MUSZEN	52.32041026562972
1(N14)	SUHUR	52.29102980520682
AN	GAL~a	52.09374779079839
1(N14)	HI	52.00297116268479
2(N01)	DUG~a	51.93423531503058
PA~a	RAD~a	51.81302419704513
NAM2	RAD~a	51.72808781023157
5(N01)	8(N01)	51.70099587738148
3(N57)	SZU	51.67264236414007
AN	ME~a	51.447129831356435
E2~a	U4	51.440791940462475
3(N14)	UDU~a	51.384120087526895
BU~a	SZU	51.28027410086306
2(N01)	AB2	51.129063280528285
E2~a	SZE~a	51.11039815038717
