signI	signJ	{measureName}
BU~a	KU6~a	62.14610358162463
AN	TAK4~a	62.144686463190645
5(N01)	9(N01)	62.03395033487546
3(N01)	MUSZEN	61.951397737692005
1(N14)	MUSZ3~a	61.884540451212345
AB~a	E2~a	61.85071647565924
2(N01)	APIN~a	61.8309251444652
3(N57)	PIRIG~b1	61.815382928490244
2(N14)	9(N01)	61.74512455501072
1(N57)	HI	61.70663457172569
SANGA~a	TE	61.590655576040426
PA~a	U4	61.523353197198595
E2~a	ME~a	61.50964992073976
BA	DU	61.448441389582904
4(N01)	AB~a	61.421029781753454
2(N01)	MASZ2	61.312537038562816
1(N01)	GUG2	61.30456888588499
1(N01)	KISZ	61.25608847247858
NAM2	NUN~a	61.22963273792407
EN~a	URU~a1	61.17706428674041
1(N14)	SZUBUR	61.15335920909932
E2~a	SI	61.113859277168494
GI	HI	61.10298469191363
3(N14)	SZU	61.02084922304608
GI	SANGA~a	61.014182814559845
AB~a	ME~a	60.973237139707166
EN~a	SU~a	60.914875276406256
1(N14)	SU~a	60.81168430895801
1(N14)	MASZ2	60.81063777318082
3(N14)	BU~a	60.76359665397721
GA~a	SANGA~a	60.74247804624819
2(N34)	3(N01)	60.72627403202785
4(N01)	BAR	60.57888871974796
3(N01)	GA~a	60.56729852751759
EN~a	KUR~a	60.52887317399039
2(N14)	SAG	60.392303350955785
3(N57)	HI	60.37917283043178
4(N01)	9(N01)	60.36073982925315
BU~a	TE	60.31824759931052
3(N14)	PA~a	60.26064904845103
SAG	SZU	60.1451024696038
GI	SAG	60.07730504981414
3(N01)	IB~a	60.07717404271236
KI	SZU	60.0754717270523
AN	TE	60.03321209131527
AB~a	BU~a	60.007532462240796
6(N01)	SAL	59.97635504539372
2(N14)	HI	59.93058568523229
3(N14)	A	59.909976568647835
3(N01)	KUR~a	59.85821820079225
3(N57)	NAM2	59.803735733143895
GI	PA~a	59.74904831910415
1(N01)	ZI~a	59.66068312823736
SAL	UDU~a	59.55126212765111
2(N34)	5(N01)	59.53139844651551
1(N14)	APIN~a	59.5221662605035
DA~a	EN~a	59.51484515269773
AB~a	SAL	59.381557111411176
4(N14)	8(N01)	59.32306402938417
A	PA~a	59.24051857132071
8(N01)	BA	59.21606837902345
AN	NI~a	59.18668599134726
NAM2	SANGA~a	59.04985640776893
6(N01)	GI	59.0493663283951
5(N01)	GAR	58.90152928325633
4(N14)	U4	58.88993632944675
GAL~a	TUR	58.85424842347237
ME~a	NUN~a	58.769623531859246
2(N57)	EN~a	58.74574967793613
SAG	U4	58.715059255141306
3(N57)	NUN~a	58.693027828888965
4(N01)	KU6~a	58.68826481472959
EN~a	TUG2~a	58.643635072532156
3(N01)	UD5~a	58.545614864267854
GU7	SZE~a	58.519875880481855
SZU	TUR	58.494530441521036
2(N01)	TAK4~a	58.43458436027265
1(N14)	KISAL~b1	58.411248512777476
AN	TUR	58.38987379024843
EN~a	UNUG~a	58.381833457588044
BA	GAL~a	58.270102805645614
1(N24)	3(N01)	58.022629476800155
1(N01)	SZA3~a1	57.983079067371364
A	HI	57.885151742769835
1(N34)	SZU	57.85680318159147
EN~a	GA2~a1	57.85449630449058
KU6~a	SZU	57.80226790368541
BA	NAM2	57.673280366911854
1(N14)	KUR~a	57.64942846753085
3(N57)	TUR	57.62495007751186
1(N14)	3(N34)	57.5561206084441
GAL~a	SAG	57.53511022865517
1(N58)	EN~a	57.463615197389
3(N57)	GAL~a	57.45496869657029
2(N14)	ME~a	57.42677012877401
2(N14)	SZU2	57.35807458103293
2(N14)	KI	57.34540036510953
BU~a	SZUBUR	57.290597073342575
AN	NE~a	57.27969803051434
1(N39~a)	SZE~a	57.27963549695013
BA	PA~a	57.19982367080208
1(N01)	2(N39~a)	57.113322661361714
GAL~a	IB~a	57.103827459165096
A	UDU~a	57.01915651084403
KI	SI	57.01036072704375
1(N45)	3(N01)	56.938238600708175
BU~a	MUSZEN	56.93140001634455
MUSZ3~a	NUN~a	56.90379520735762
DI	NAM2	56.897544186525515
SZE~a	SZUBUR	56.88411768103023
6(N01)	GAL~a	56.86125968206153
1(N14)	GISZ	56.820122648272935
3(N01)	DA~a	56.816074289136715
BA	SANGA~a	56.79437401891904
GI	NE~a	56.781324089875476
2(N01)	NUNUZ~a1	56.74391692763517
8(N01)	UDU~a	56.62205218416522
1(N01)	ZATU752	56.52295541454002
BA	BAR	56.446504785939965
NUN~a	SAG	56.39384031427954
1(N01)	URI3~a	56.35589013412593
2(N14)	SI	56.33726401914803
KI	SANGA~a	56.3331324658982
1(N57)	A	56.331113590641976
DI	GAL~a	56.29162144939253
TUR	U4	56.25152613418328
1(N01)	ZATU737	56.20717184713666
1(N01)	UR2	56.17504157255936
KU6~a	SAL	56.128128848539234
AB~a	NUN~a	56.072730309909176
PAP~a	TE	56.041973345251876
2(N01)	HI@g~a	56.03414493980004
1(N24)	2(N39~a)	56.03011695558313
3(N57)	AB~a	55.99917156903572
1(N34)	9(N01)	55.9730011766112
1(N01)	LAGAB~a	55.955059675189005
1(N34)	PAP~a	55.95397810146571
1(N45)	5(N14)	55.92552497126915
1(N39~a)	2(N01)	55.889341353685786
EN~a	NAGA~a	55.82618104995206
GAL~a	KI	55.8235323551365
DU	SAG	55.81444783550663
KU6~a	U4	55.78730558170801
1(N57)	DUG~c	55.73216627803803
E2~a	SAG	55.722278024568666
5(N01)	SZITA~a1	55.70651798579657
3(N57)	KI	55.66937107180482
PA~a	UDU~a	55.668191318873525
A	NI~a	55.612119871044584
A	SAG	55.501293502419514
NI~a	SZE~a	55.49607984095056
BU~a	UDU~a	55.37543101539906
1(N01)	U2~a	55.37263261565177
5(N01)	HI	55.271769812589525
U8	UDUNITA~a	55.25600749882255
4(N01)	SAG	55.23045518138173
DUG~a	EN~a	55.199137139671265
3(N57)	KU6~a	55.17149203153902
3(N57)	SU~a	55.14621672996211
2(N01)	MU	55.145567943996895
A	NAM2	55.14120735848826
NE~a	PAP~a	55.131660862632685
4(N01)	NI~a	55.10836468238575
A	MUSZEN	55.08014725453924
1(N14)	GA2~a1	55.051140464887425
3(N14)	DU	55.01955816522206
1(N34)	GAR	54.993075827637064
1(N34)	SANGA~a	54.9930414204391
APIN~a	SZE~a	54.98772625174008
GI	MUSZEN	54.975905161739696
ME~a	SI	54.96851137808498
1(N45)	EN~a	54.91145464103522
AB~a	SZU	54.822220858580735
3(N01)	GAR	54.8039953486021
3(N14)	ME~a	54.799148344898754
4(N14)	7(N01)	54.79824169426082
GAL~a	SUKKAL	54.79733350417338
2(N01)	NAGA~a	54.795227946934595
E2~a	TUR	54.78834677851632
MASZ2	UD5~a	54.78272453928037
4(N01)	SI	54.741570137903054
BU~a	SAG	54.70857448308151
A	KU6~a	54.643660105123274
EN~a	TAK4~a	54.60720168583986
BA	SAG	54.47963450015617
NAM2	SZU	54.46902516523762
2(N01)	PIRIG~b1	54.39904200175813
EN~a	U2~b	54.31817182124593
GAR	SZE~a	54.31555119378245
KU6~a	ME~a	54.28111005765349
1(N01)	TUN3~a	54.25539095396248
ERIN	GAL~a	54.234796001180605
AN	GA~a	54.20283035383372
SAG	SANGA~a	54.17777576126587
1(N34)	SAL	54.16998189976304
1(N34)	E2~a	54.153839278289645
GAL~a	UDU~a	54.10424847782648
3(N01)	U8	54.08035472149266
5(N01)	TUR	54.04936127447718
2(N01)	NA~a	54.03858320451987
DU	SI	54.02955711346079
4(N01)	HI	54.01544822459479
U8	UD5~a	53.98686928519164
1(N14)	HI@g~a	53.96717023097946
GI	KU6~a	53.95256706624113
BA	HI	53.88958031636407
5(N01)	U8	53.879106963527136
1(N14)	LAGAB~b	53.85625435929194
A	GISZ	53.85229016950883
1(N45)	3(N14)	53.84121809363867
GU7	U4	53.811295804632664
1(N01)	LA2	53.7945591546249
2(N01)	KU3~a	53.75582189941176
4(N01)	ME~a	53.75294818718923
4(N14)	BA	53.75152227577199
IB~a	SANGA~a	53.67917175766141
AB~a	PA~a	53.5274002515195
4(N14)	AN	53.51738244061159
2(N34)	4(N14)	53.50745328251856
3(N57)	PA~a	53.48589881813041
3(N14)	SANGA~a	53.46111904551483
2(N01)	U2~b	53.44984061238103
PA~a	SZU	53.42189005726762
1(N08)	1(N14)	53.415434161280125
1(N01)	HASZHUR	53.3803692696103
7(N01)	BA	53.32140885675675
KI	NUN~a	53.30520116874446
2(N14)	NI~a	53.2888121695018
KISAL~b1	SZE~a	53.20323039043173
2(N14)	TUR	53.20220104768089
1(N34)	BU~a	53.18699496818487
1(N01)	IM~a	53.18605458073805
AB2	EN~a	53.167791558538894
1(N57)	8(N01)	53.1595083505006
3(N57)	UDU~a	53.11678358186622
4(N14)	UDU~a	53.07923327123636
3(N57)	MUSZEN	53.07250737494196
1(N01)	GIR3~c	53.02214847749823
5(N01)	KI	52.971916896125244
1(N14)	TUG2~a	52.88131271189443
3(N14)	3(N57)	52.878062240698945
2(N34)	4(N01)	52.83530520061389
SANGA~a	SI	52.81940955289755
6(N01)	SZE~a	52.8018719296655
ME~a	PA~a	52.71625642173599
